Id	id_lot	nb_piece	typologie	prix_tva_reduite	prix_tva_normale	prix_HT	prix_m2_HT	prix_m2_TTC	orientation	exterieur	balcony	garden	parking	ville	departement	date_fin_programme	adresse_entiere	date_extraction	surface	etage	nom_programme	promoteur	index
1771	80_4_PassagesSaintGermain_Bouygues	4	Appartement		380000.0	316666.67	3936.19	4723.43	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	80.45	4.0	Passages Saint Germain	Bouygues	1771.0
1772	87_3_PassagesSaintGermain_Bouygues	4	Appartement		382040.0	318366.67	3641.81	4370.17	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	87.42	3.0	Passages Saint Germain	Bouygues	1772.0
1773	87_1__1_PassagesSaintGermain_Bouygues	4	Appartement		384080.0	320066.67	3665.86	4399.04	SO	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	87.31	1.0	Passages Saint Germain	Bouygues	1773.0
1774	87_4_PassagesSaintGermain_Bouygues	4	Appartement		385100.0	320916.67	3670.98	4405.17	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	87.42	4.0	Passages Saint Germain	Bouygues	1774.0
1775	87_6_PassagesSaintGermain_Bouygues	4	Appartement		385100.0	320916.67	3670.98	4405.17	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	87.42	6.0	Passages Saint Germain	Bouygues	1775.0
1776	87_3__1_PassagesSaintGermain_Bouygues	4	Appartement		385100.0	320916.67	3675.6	4410.72	SE	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	87.31	3.0	Passages Saint Germain	Bouygues	1776.0
1777	87_5_PassagesSaintGermain_Bouygues	4	Appartement		385100.0	320916.67	3675.6	4410.72	SE	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	87.31	5.0	Passages Saint Germain	Bouygues	1777.0
1778	87_5__1_PassagesSaintGermain_Bouygues	4	Appartement		388160.0	323466.67	3700.14	4440.17	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	87.42	5.0	Passages Saint Germain	Bouygues	1778.0
1779	87_7_PassagesSaintGermain_Bouygues	4	Appartement		390200.0	325166.67	3719.59	4463.51	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	87.42	7.0	Passages Saint Germain	Bouygues	1779.0
1780	87_7__1_PassagesSaintGermain_Bouygues	4	Appartement		390200.0	325166.67	3724.28	4469.13	SE	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	87.31	7.0	Passages Saint Germain	Bouygues	1780.0
1781	92_2_PassagesSaintGermain_Bouygues	5	Appartement		392240.0	326866.67	3525.31	4230.37	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	92.72	2.0	Passages Saint Germain	Bouygues	1781.0
1782	99_1_PassagesSaintGermain_Bouygues	5	Appartement		392240.0	326866.67	3288.4	3946.08	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	99.4	1.0	Passages Saint Germain	Bouygues	1782.0
1783	92_1_PassagesSaintGermain_Bouygues	5	Appartement		394280.0	328566.67	3543.64	4252.37	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	92.72	1.0	Passages Saint Germain	Bouygues	1783.0
1784	99_2_PassagesSaintGermain_Bouygues	5	Appartement		395300.0	329416.67	3314.05	3976.86	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	99.4	2.0	Passages Saint Germain	Bouygues	1784.0
1785	92_4_PassagesSaintGermain_Bouygues	5	Appartement		398360.0	331966.67	3580.31	4296.38	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	92.72	4.0	Passages Saint Germain	Bouygues	1785.0
1786	92_3_PassagesSaintGermain_Bouygues	5	Appartement		400400.0	333666.67	3598.65	4318.38	Traversant	0	1	0	1	Bordeaux	33	fevrier 2023	rue Am̩d̩e Saint Germain 33800 Bordeaux	2021-11-08	92.72	3.0	Passages Saint Germain	Bouygues	1786.0
1789	45_1_QUAINEUF-ADELAIDE_Bouygues	2	Appartement	189242.0	215251.564	179376.3	3946.67	4736.01	S	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	45.45	1.0	QUAI NEUF-ADELAIDE	Bouygues	1789.0
1790	31_1_QUAINEUF-ADELAIDE_Bouygues	1	Appartement		192200.0	160166.67	5133.55	6160.26	NO	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	31.2	1.0	QUAI NEUF-ADELAIDE	Bouygues	1790.0
1791	31_3_QUAINEUF-ADELAIDE_Bouygues	1	Appartement		194200.0	161833.33	5186.97	6224.36	NO	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	31.2	3.0	QUAI NEUF-ADELAIDE	Bouygues	1791.0
1792	31_5_QUAINEUF-ADELAIDE_Bouygues	1	Appartement		196200.0	163500.0	5240.38	6288.46	NO	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	31.2	5.0	QUAI NEUF-ADELAIDE	Bouygues	1792.0
1793	35_1_QUAINEUF-ADELAIDE_Bouygues	1	Appartement		215200.0	179333.33	5094.7	6113.64	S	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	35.2	1.0	QUAI NEUF-ADELAIDE	Bouygues	1793.0
1794	35_3_QUAINEUF-ADELAIDE_Bouygues	1	Appartement		217200.0	181000.0	5142.05	6170.45	S	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	35.2	3.0	QUAI NEUF-ADELAIDE	Bouygues	1794.0
1795	35_5_QUAINEUF-ADELAIDE_Bouygues	1	Appartement		219200.0	182666.67	5189.39	6227.27	S	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	35.2	5.0	QUAI NEUF-ADELAIDE	Bouygues	1795.0
1796	69_1_QUAINEUF-ADELAIDE_Bouygues	3	Appartement	249025.0	283251.1848	236042.65	3401.19	4081.43	Traversant	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	69.4	1.0	QUAI NEUF-ADELAIDE	Bouygues	1796.0
1797	70_1_QUAINEUF-ADELAIDE_Bouygues	3	Appartement	250783.0	285250.8057	237709.0	3391.0	4069.2	SE	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	70.1	1.0	QUAI NEUF-ADELAIDE	Bouygues	1797.0
1798	69_3_QUAINEUF-ADELAIDE_Bouygues	3	Appartement	252542.0	287251.564	239376.3	3449.23	4139.07	Traversant	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	69.4	3.0	QUAI NEUF-ADELAIDE	Bouygues	1798.0
1799	45_1__1_QUAINEUF-ADELAIDE_Bouygues	2	Appartement		254200.0	211833.33	4650.57	5580.68	O	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	45.55	1.0	QUAI NEUF-ADELAIDE	Bouygues	1799.0
1801	45_3_QUAINEUF-ADELAIDE_Bouygues	2	Appartement		261200.0	217666.67	4789.15	5746.97	S	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	45.45	3.0	QUAI NEUF-ADELAIDE	Bouygues	1801.0
1802	48_1_QUAINEUF-ADELAIDE_Bouygues	2	Appartement		264200.0	220166.67	4511.61	5413.93	O	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	48.8	1.0	QUAI NEUF-ADELAIDE	Bouygues	1802.0
1803	45_5_QUAINEUF-ADELAIDE_Bouygues	2	Appartement		265200.0	221000.0	4862.49	5834.98	S	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	45.45	5.0	QUAI NEUF-ADELAIDE	Bouygues	1803.0
1804	76_1_QUAINEUF-ADELAIDE_Bouygues	3	Appartement	268367.0	305251.564	254376.3	3320.84	3985.01	Traversant	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	76.6	1.0	QUAI NEUF-ADELAIDE	Bouygues	1804.0
1805	76_3_QUAINEUF-ADELAIDE_Bouygues	3	Appartement	271883.0	309250.8057	257709.0	3364.35	4037.22	Traversant	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	76.6	3.0	QUAI NEUF-ADELAIDE	Bouygues	1805.0
1806	51_3_QUAINEUF-ADELAIDE_Bouygues	2	Appartement		287200.0	239333.33	4620.33	5544.4	O	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	51.8	3.0	QUAI NEUF-ADELAIDE	Bouygues	1806.0
1807	51_5_QUAINEUF-ADELAIDE_Bouygues	2	Appartement		291200.0	242666.67	4684.68	5621.62	O	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	51.8	5.0	QUAI NEUF-ADELAIDE	Bouygues	1807.0
1808	51_7_QUAINEUF-ADELAIDE_Bouygues	2	Appartement		295200.0	246000.0	4749.03	5698.84	O	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	51.8	7.0	QUAI NEUF-ADELAIDE	Bouygues	1808.0
1809	52_7_QUAINEUF-ADELAIDE_Bouygues	2	Appartement		296200.0	246833.33	4719.57	5663.48	Traversant / E	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	52.3	7.0	QUAI NEUF-ADELAIDE	Bouygues	1809.0
1811	67_1_QUAINEUF-ADELAIDE_Bouygues	3	Appartement		340200.0	283500.0	4190.69	5028.82	Traversant	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	67.65	1.0	QUAI NEUF-ADELAIDE	Bouygues	1811.0
1812	70_3_QUAINEUF-ADELAIDE_Bouygues	3	Appartement		346200.0	288500.0	4115.55	4938.66	SE	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	70.1	3.0	QUAI NEUF-ADELAIDE	Bouygues	1812.0
1813	69_5_QUAINEUF-ADELAIDE_Bouygues	3	Appartement		350200.0	291833.33	4205.09	5046.11	Traversant	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	69.4	5.0	QUAI NEUF-ADELAIDE	Bouygues	1813.0
1814	70_5_QUAINEUF-ADELAIDE_Bouygues	3	Appartement		350200.0	291833.33	4163.1	4995.72	SE	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	70.1	5.0	QUAI NEUF-ADELAIDE	Bouygues	1814.0
1815	68_7_QUAINEUF-ADELAIDE_Bouygues	3	Appartement		353200.0	294333.33	4312.58	5175.09	Traversant	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	68.25	7.0	QUAI NEUF-ADELAIDE	Bouygues	1815.0
1816	73_1_QUAINEUF-ADELAIDE_Bouygues	3	Appartement		354200.0	295166.67	4013.14	4815.77	NE	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	73.55	1.0	QUAI NEUF-ADELAIDE	Bouygues	1816.0
1818	73_3_QUAINEUF-ADELAIDE_Bouygues	3	Appartement		359200.0	299333.33	4069.79	4883.75	NE	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	73.55	3.0	QUAI NEUF-ADELAIDE	Bouygues	1818.0
1819	73_5_QUAINEUF-ADELAIDE_Bouygues	3	Appartement		363200.0	302666.67	4115.11	4938.14	NE	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	73.55	5.0	QUAI NEUF-ADELAIDE	Bouygues	1819.0
1820	73_7_QUAINEUF-ADELAIDE_Bouygues	3	Appartement		367200.0	306000.0	4160.44	4992.52	NE	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	73.55	7.0	QUAI NEUF-ADELAIDE	Bouygues	1820.0
1821	76_5_QUAINEUF-ADELAIDE_Bouygues	3	Appartement		370200.0	308500.0	4027.42	4832.9	Traversant	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	76.6	5.0	QUAI NEUF-ADELAIDE	Bouygues	1821.0
1822	97_10_QUAINEUF-ADELAIDE_Bouygues	4	Appartement		475200.0	396000.0	4044.94	4853.93	O / N	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	97.9	10.0	QUAI NEUF-ADELAIDE	Bouygues	1822.0
1823	97_11_QUAINEUF-ADELAIDE_Bouygues	4	Appartement		479200.0	399333.33	4089.44	4907.32	O / N	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	97.65	11.0	QUAI NEUF-ADELAIDE	Bouygues	1823.0
1825	97_14_QUAINEUF-ADELAIDE_Bouygues	4	Appartement		491200.0	409333.33	4181.14	5017.36	Vue privil̩gi̩e	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	97.9	14.0	QUAI NEUF-ADELAIDE	Bouygues	1825.0
1826	97_15_QUAINEUF-ADELAIDE_Bouygues	4	Appartement		495200.0	412666.67	4225.98	5071.17	Vue privil̩gi̩e	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	97.65	15.0	QUAI NEUF-ADELAIDE	Bouygues	1826.0
1827	112_10_QUAINEUF-ADELAIDE_Bouygues	5	Appartement		538200.0	448500.0	3984.9	4781.87	S / O	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	112.55	10.0	QUAI NEUF-ADELAIDE	Bouygues	1827.0
1828	111_11_QUAINEUF-ADELAIDE_Bouygues	4	Appartement		540200.0	450166.67	4022.94	4827.52	S / O	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	111.9	11.0	QUAI NEUF-ADELAIDE	Bouygues	1828.0
1829	112_14_QUAINEUF-ADELAIDE_Bouygues	4	Appartement		555200.0	462666.67	4110.77	4932.92	Vue privil̩gi̩e	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	112.55	14.0	QUAI NEUF-ADELAIDE	Bouygues	1829.0
1830	111_15_QUAINEUF-ADELAIDE_Bouygues	4	Appartement		560200.0	466833.33	4171.88	5006.26	Vue privil̩gi̩e	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	111.9	15.0	QUAI NEUF-ADELAIDE	Bouygues	1830.0
1831	177_17_QUAINEUF-ADELAIDE_Bouygues	4	Appartement		880200.0	733500.0	4126.58	4951.9	Vue privil̩gi̩e	0	1	0	1	Bordeaux	33	mai 2024	23 QUAI DE BRIENNE 33800 Bordeaux	2021-11-08	177.75	17.0	QUAI NEUF-ADELAIDE	Bouygues	1831.0
1833	32_1_Latitude270_Bouygues	1	Appartement		174000.0	145000.0	4438.32	5325.99	O	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	32.67	1.0	Latitude 270	Bouygues	1833.0
1834	34_1_Latitude270_Bouygues	1	Appartement		181000.0	150833.33	4314.45	5177.35	SE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	34.96	1.0	Latitude 270	Bouygues	1834.0
1835	34_2_Latitude270_Bouygues	1	Appartement		186000.0	155000.0	4433.64	5320.37	SE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	34.96	2.0	Latitude 270	Bouygues	1835.0
1836	34_3_Latitude270_Bouygues	1	Appartement		190000.0	158333.33	4528.99	5434.78	SE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	34.96	3.0	Latitude 270	Bouygues	1836.0
1838	49_1_Latitude270_Bouygues	2	Appartement	199571.0	227000.1896	189166.82	3849.55	4619.46	O	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	49.14	1.0	Latitude 270	Bouygues	1838.0
1840	40_2_Latitude270_Bouygues	2	Appartement		215000.0	179166.67	4409.71	5291.66	O	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	40.63	2.0	Latitude 270	Bouygues	1840.0
1841	40_3_Latitude270_Bouygues	2	Appartement		220000.0	183333.33	4512.27	5414.72	O	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	40.63	3.0	Latitude 270	Bouygues	1841.0
1842	44_1_Latitude270_Bouygues	2	Appartement		220500.0	183750.0	4104.31	4925.17	SE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	44.77	1.0	Latitude 270	Bouygues	1842.0
1843	45_1_Latitude270_Bouygues	2	Appartement		224000.0	186666.67	4062.39	4874.86	NE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	45.95	1.0	Latitude 270	Bouygues	1843.0
1844	44_2_Latitude270_Bouygues	2	Appartement		225500.0	187916.67	4197.38	5036.86	SE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	44.77	2.0	Latitude 270	Bouygues	1844.0
1845	45_2_Latitude270_Bouygues	2	Appartement		230000.0	191666.67	4171.2	5005.44	NE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	45.95	2.0	Latitude 270	Bouygues	1845.0
1846	44_3_Latitude270_Bouygues	2	Appartement		231500.0	192916.67	4309.06	5170.87	SE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	44.77	3.0	Latitude 270	Bouygues	1846.0
1847	64_1_Latitude270_Bouygues	3	Appartement	232100.0	264000.0	220000.0	3421.99	4106.39	NE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	64.29	1.0	Latitude 270	Bouygues	1847.0
1848	64_0_Latitude270_Bouygues	3	Appartement	232979.0	264999.8104	220833.18	3434.95	4121.94	NE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	64.29	0.0	Latitude 270	Bouygues	1848.0
1849	64_2_Latitude270_Bouygues	3	Appartement	233858.0	265999.6209	221666.35	3447.91	4137.5	NE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	64.29	2.0	Latitude 270	Bouygues	1849.0
1855	66_3_Latitude270_Bouygues	3	Appartement	249683.0	283999.6209	236666.35	3560.5	4272.6	SO	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	66.47	3.0	Latitude 270	Bouygues	1855.0
1856	65_3_Latitude270_Bouygues	3	Appartement	249683.0	283999.6209	236666.35	3601.13	4321.36	O / S	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	65.72	3.0	Latitude 270	Bouygues	1856.0
1857	71_1_Latitude270_Bouygues	3	Appartement	250563.0	285000.5687	237500.47	3334.74	4001.69	O / N	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	71.22	1.0	Latitude 270	Bouygues	1857.0
1861	68_3_Latitude270_Bouygues	3	Appartement	258035.0	293499.5261	244582.94	3592.05	4310.46	O	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	68.09	3.0	Latitude 270	Bouygues	1861.0
1863	89_1_Latitude270_Bouygues	4	Appartement	260233.0	295999.6209	246666.35	2771.53	3325.84	O / S	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	89.0	1.0	Latitude 270	Bouygues	1863.0
1864	89_1__1_Latitude270_Bouygues	4	Appartement	260233.0	295999.6209	246666.35	2763.77	3316.52	O / N	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	89.25	1.0	Latitude 270	Bouygues	1864.0
1865	64_3_Latitude270_Bouygues	3	Appartement		276000.0	230000.0	3577.54	4293.05	NE	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	64.29	3.0	Latitude 270	Bouygues	1865.0
1869	98_0__1_Latitude270_Bouygues	5	Appartement	287488.0	327000.5687	272500.47	2765.94	3319.13	S / Traversant	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	98.52	0.0	Latitude 270	Bouygues	1869.0
1870	65_5_Latitude270_Bouygues	3	Appartement	291883.0	331999.6209	276666.35	4242.7	5091.24	NO / Vue privil̩gi̩e	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	65.21	5.0	Latitude 270	Bouygues	1870.0
1872	64_5_Latitude270_Bouygues	3	Appartement		299000.0	249166.67	3861.85	4634.22	O	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	64.52	5.0	Latitude 270	Bouygues	1872.0
1875	80_5_Latitude270_Bouygues	4	Appartement	306829.0	348999.8104	290833.18	3602.1	4322.51	O / Traversant	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	80.74	5.0	Latitude 270	Bouygues	1875.0
1878	94_5_Latitude270_Bouygues	5	Appartement	333204.0	378999.8104	315833.18	3335.8	4002.96	O	0	1	0	1	Floirac	33	mai 2024	RUE JULES GUESDE 33270 Floirac	2021-11-08	94.68	5.0	Latitude 270	Bouygues	1878.0
1894	66_4_NOVEO_Bouygues	3	Appartement						O	1	1	0	1	Bordeaux	33	mai 2024	80 COURS DUPRE SAINT MAUR 33300 Bordeaux	2021-11-08	66.0	4.0	NOVEO	Bouygues	1894.0
1922	46_1__1_IKSSO_Bouygues	2	Appartement		235100.0	195916.67	4175.55	5010.66	S / O	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	46.92	1.0	IKSSO	Bouygues	1922.0
1924	45_2__1_IKSSO_Bouygues	2	Appartement		248700.0	207250.0	4584.16	5501.0	E / S	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	45.21	2.0	IKSSO	Bouygues	1924.0
1926	45_6__1_IKSSO_Bouygues	2	Appartement		249300.0	207750.0	4553.92	5464.71	S / E	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	45.62	6.0	IKSSO	Bouygues	1926.0
1929	53_3__1_IKSSO_Bouygues	2	Appartement		261900.0	218250.0	4051.42	4861.7	E / S	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	53.87	3.0	IKSSO	Bouygues	1929.0
1935	53_7__1_IKSSO_Bouygues	2	Appartement		301000.0	250833.33	4656.27	5587.53	E / S	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	53.87	7.0	IKSSO	Bouygues	1935.0
1937	67_7__1_IKSSO_Bouygues	3	Appartement		307000.0	255833.33	3794.06	4552.87	S / Traversant	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	67.43	7.0	IKSSO	Bouygues	1937.0
1939	66_1__1_IKSSO_Bouygues	3	Appartement		310000.0	258333.33	3905.86	4687.03	S / Traversant	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	66.14	1.0	IKSSO	Bouygues	1939.0
1941	62_6__1_IKSSO_Bouygues	3	Appartement		314900.0	262416.67	4170.64	5004.77	O / S	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	62.92	6.0	IKSSO	Bouygues	1941.0
1943	67_6__1_IKSSO_Bouygues	3	Appartement		322200.0	268500.0	3990.19	4788.23	S / Traversant	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	67.29	6.0	IKSSO	Bouygues	1943.0
1946	67_7__3_IKSSO_Bouygues	3	Appartement		338000.0	281666.67	4193.34	5032.01	S / Traversant	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	67.17	7.0	IKSSO	Bouygues	1946.0
1948	70_6_IKSSO_Bouygues	3	Appartement		341200.0	284333.33	4043.42	4852.1	O / E	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	70.32	6.0	IKSSO	Bouygues	1948.0
1950	70_6__2_IKSSO_Bouygues	3	Appartement		341300.0	284416.67	4050.37	4860.44	O / Traversant	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	70.22	6.0	IKSSO	Bouygues	1950.0
1952	70_7__1_IKSSO_Bouygues	3	Appartement		357800.0	298166.67	4246.18	5095.41	O / Traversant	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	70.22	7.0	IKSSO	Bouygues	1952.0
1954	70_8__1_IKSSO_Bouygues	3	Appartement		361900.0	301583.33	4294.84	5153.8	O / Traversant	0	1	0	1	Bordeaux	33	fevrier 2024	RUE CARLE VERNET 33800 Bordeaux	2021-11-08	70.22	8.0	IKSSO	Bouygues	1954.0
